dt,ndvi_d,ndvi_c,cosmos_vwc,precip,GCC
2021-10-18,0.0703819661865998,,68.5,3.4,0.384
2021-10-19,0.0005896921806816,,64.2,4.9,0.382
2021-10-20,0.0335076045627376,,49.9,0.2,0.378
2021-10-21,0.751004016064257,,51.6,0.9,0.377
2021-10-22,0.2536873156342183,,61.6,1.5,0.378
2021-10-23,0.1044606281292671,,63.8,8.1,0.382
2021-10-24,0.0263667373467318,,58.0,5.2,0.379
2021-10-25,0.3098217671596511,,61.8,0.0,0.375
2021-10-26,0.012367336198579,,64.1,9.2,0.378
2021-10-27,-0.0127048910539135,,68.6,10.9,0.381
2021-10-28,0.1293791189732917,,55.7,3.6,0.377
2021-10-29,0.0216379521515473,,56.2,2.6,0.378
2021-10-30,0.1163945133899412,,53.2,2.3,0.377
2021-10-31,0.5699827203159714,,59.8,11.9,0.376
2021-11-01,0.05075731298416,0.7855000000000001,57.1,11.0,0.377
2021-11-02,0.7855131814691579,,56.8,0.2,0.37
2021-11-03,0.3567139737991266,,56.8,0.6,0.373
2021-11-04,0.1071459809323887,,55.7,0.4,0.373
2021-11-05,0.0753690753690753,,63.3,0.8,0.372
2021-11-06,0.0066868665761153,,65.6,3.9,0.374
2021-11-07,0.4941242305540011,,65.0,0.1,0.373
2021-11-08,-0.0180736169274851,,67.8,9.4,0.372
2021-11-09,0.3037263910158244,,64.7,2.9,0.372
2021-11-10,0.0421962379257752,,51.9,0.0,0.37
2021-11-11,0.0350877192982456,,73.2,5.2,0.375
2021-11-12,-0.0235679214402618,,62.9,1.9,0.375
2021-11-13,0.0186615186615186,,64.7,0.9,0.374
2021-11-14,-0.003568454859046,,68.8,4.1,0.359
2021-11-15,0.5012187299550994,,59.8,2.0,0.376
2021-11-16,-0.0176288745926978,,69.9,1.9,0.378
2021-11-17,0.0399226169539219,0.4772,67.1,0.3,0.378
2021-11-18,-0.0285071267816954,,69.7,0.6,0.373
2021-11-19,-0.0069169960474308,,63.7,0.0,0.371
2021-11-20,-0.003504063222247,,66.4,2.6,0.372
2021-11-21,0.6002437538086532,,63.5,1.3,0.366
2021-11-22,0.1560693641618497,,64.4,0.0,0.367
2021-11-23,0.4772182254196642,,69.6,0.0,0.369
2021-11-24,0.1083617747440273,,69.8,1.4,0.371
2021-11-25,0.0624281083342047,,64.4,1.3,0.37
2021-11-26,0.0201572338760758,,70.1,14.3,0.372
2021-11-27,0.0711200691045205,,62.1,0.1,0.363
2021-11-28,0.6117407730310956,,62.4,0.2,0.362
2021-11-29,0.0128719723183391,,62.4,2.3,0.37
2021-11-30,-0.0085963404150804,,56.9,13.8,0.373
2021-12-01,0.0949298813376483,,68.9,4.7,0.369
2021-12-02,0.536010769575948,,65.6,7.5,0.37
2021-12-03,0.0118705035971223,0.6298,58.0,2.4,0.372
2021-12-04,0.0093041541082426,,57.5,10.0,0.369
2021-12-05,0.6298971936649069,,65.1,0.1,0.366
2021-12-06,0.3281145157682845,,61.4,3.3,0.371
2021-12-07,-0.0156239699386907,,58.2,19.0,0.373
2021-12-08,0.0422664224025124,,62.1,19.8,0.371
2021-12-09,0.1925645592163846,,59.9,3.8,0.37
2021-12-10,0.5697620158656089,,61.8,0.5,0.371
2021-12-11,-0.0367003595414151,,59.8,6.4,0.35
2021-12-12,-0.0255179934569247,,61.1,2.3,0.376
2021-12-13,0.0738095238095238,,61.3,0.0,0.369
2021-12-14,0.0115028383627128,,63.5,0.2,0.372
2021-12-15,0.0003421142661648,,65.5,0.0,0.371
2021-12-16,0.0702749890877346,,59.2,0.0,0.375
2021-12-17,-0.0142569914092487,,60.3,0.0,0.374
2021-12-18,-0.0169898430286241,,62.3,0.1,0.344
2021-12-19,0.0549602488765986,0.4054,53.1,0.1,0.351
2021-12-20,0.0035294117647058,,58.4,0.0,0.373
2021-12-21,-0.0377000271223216,,64.5,0.0,0.371
2021-12-22,-0.0113874737788432,,65.0,10.6,0.375
2021-12-23,-0.0026271793647002,,62.4,3.3,0.378
2021-12-24,-0.0188338104565315,,59.7,3.5,0.377
2021-12-25,0.0156899557462786,,68.2,15.3,0.377
2021-12-26,-0.0608304681301243,,68.2,15.0,0.374
2021-12-27,0.4054734193142497,,59.9,1.1,0.373
2021-12-28,0.2335711288292069,,55.8,0.2,0.374
2021-12-29,0.0106684084476377,,51.5,10.0,0.376
2021-12-30,-0.0095805490701231,,56.0,8.0,0.378
2022-01-01,0.4439102564102564,0.5462,59.6,2.0,0.375
2022-01-02,0.0794485616383775,,61.1,0.2,0.375
2022-01-03,0.0406234455314209,,56.4,0.6,0.375
2022-01-04,0.0054608162483234,,59.1,3.2,0.348
2022-01-05,0.0134575569358178,,53.6,1.4,0.339
2022-01-06,0.0022050716648291,,53.6,3.1,0.373
2022-01-07,0.0362482678141638,,53.6,0.7,0.333
2022-01-08,0.0873191489361702,,58.9,5.0,0.374
2022-01-09,0.0434003583515827,,61.3,4.6,0.368
2022-01-10,-0.0016452780519907,,71.4,3.5,0.373
2022-01-11,0.5462116595571805,,63.9,0.0,0.365
2022-01-12,0.0298132843587389,,78.1,0.0,0.346
2022-01-13,-0.0085748399001411,,57.3,0.0,0.376
2022-01-14,0.0018243832791306,,63.1,0.1,0.374
2022-01-15,0.0027866242038216,,60.2,0.7,0.365
2022-01-16,0.612150398221893,,63.1,0.7,0.363
2022-01-17,0.6701130079345997,0.6701,58.1,0.0,0.346
2022-01-18,0.0170273536196858,,65.7,4.8,0.373
2022-01-19,0.5260416666666666,,62.5,1.7,0.374
2022-01-20,0.4147292635368231,,60.6,0.0,0.374
2022-01-21,0.0264669444757292,,67.4,0.0,0.381
2022-01-22,-0.0072877059569074,,67.6,0.0,0.36
2022-01-23,-0.0085545462562836,,63.0,0.0,0.377
2022-01-24,0.1161161161161161,,67.1,0.0,0.371
2022-01-25,-0.0015503875968992,,64.7,0.0,0.373
2022-01-26,-0.0048725444940247,,62.3,2.3,0.375
2022-01-27,0.4874651810584958,,58.5,0.1,0.375
2022-01-28,0.0003807589795659,,62.3,0.7,0.374
2022-01-29,-0.0255932027769143,,53.8,1.7,0.369
2022-01-30,0.0783873382525933,,59.7,3.0,0.372
2022-01-31,0.2167928423950447,,57.7,7.8,0.376
2022-02-01,0.1061250991991919,,47.3,1.1,0.375
2022-02-02,-0.0091607166913646,0.6692,49.6,0.9,0.38
2022-02-03,0.0310842932894496,,60.7,2.3,0.38
2022-02-04,0.0758754863813229,,63.8,1.1,0.367
2022-02-05,-0.0009043927648578,,70.4,13.2,0.382
2022-02-06,-0.0304020100502512,,60.5,5.3,0.377
2022-02-07,-0.0109260634348148,,61.5,2.2,0.374
2022-02-08,0.0979987088444157,,61.1,2.3,0.375
2022-02-09,0.1061285500747384,,57.2,0.0,0.371
2022-02-10,0.2332428028245518,,55.1,1.5,0.372
2022-02-11,0.6692988753290261,,66.7,1.2,0.372
2022-02-12,0.0125642038719873,,73.4,1.3,0.375
2022-02-13,0.0592334494773519,,63.2,6.7,0.377
2022-02-14,0.1992840095465393,,65.3,1.6,0.368
2022-02-15,0.1523281310460467,,61.4,9.2,0.373
2022-02-16,-0.013358870002394,,54.4,4.4,0.377
2022-02-17,0.097926405369771,,53.8,0.4,0.372
2022-02-18,0.0042194092827004,0.6087,57.8,10.5,0.335
2022-02-19,0.1510574018126888,,62.3,8.1,0.353
2022-02-20,-0.009203620597855,,62.2,17.6,0.376
2022-02-21,0.5865288429476492,,59.6,4.4,0.366
2022-02-22,0.0397827433417504,,52.6,6.2,0.368
2022-02-23,0.0363982935463374,,58.3,3.4,0.377
2022-02-24,0.1216265499635302,,51.8,0.9,0.331
2022-02-25,-0.0013529645841623,,51.8,1.6,0.342
2022-02-26,0.0026796589524969,,60.1,0.0,0.373
2022-02-27,0.0169470248556364,,58.0,1.5,0.369
2022-02-28,-0.0098943259069798,,68.5,1.3,0.374
2022-03-01,0.4012178619756427,,59.5,0.0,0.365
2022-03-02,-0.0113132548539978,,68.7,5.6,0.367
2022-03-03,0.3329712112982075,,62.5,0.6,0.37
2022-03-04,0.7431147940531319,,60.8,0.4,0.367
2022-03-05,0.608728943338438,,69.1,0.0,0.366
2022-03-06,0.676861421641004,0.6266,72.7,0.0,0.366
2022-03-07,0.4113372093023256,,67.7,0.0,0.365
2022-03-08,0.0431435732187611,,60.2,4.4,0.363
2022-03-09,0.0025665101721439,,66.0,10.9,0.366
2022-03-10,0.1008627116838854,,68.4,1.1,0.361
2022-03-11,0.0051118210862619,,61.8,7.8,0.365
2022-03-12,0.0170198452741338,,66.2,12.0,0.368
2022-03-13,0.1803198031980319,,65.7,3.5,0.37
2022-03-14,0.0256813417190775,,65.6,3.9,0.371
2022-03-15,0.0724158068911816,,61.1,2.2,0.368
2022-03-16,0.1286463798530955,,58.2,0.2,0.367
2022-03-17,0.2786628362496735,,61.7,2.1,0.368
2022-03-18,0.6634808853118712,,61.7,0.0,0.359
2022-03-19,0.6375809935205183,,62.8,0.0,0.325
2022-03-20,0.6266331658291457,,61.7,0.0,0.358
2022-03-21,0.9332188513642434,,58.0,0.2,0.358
2022-03-22,0.5822965531307362,0.6171,57.6,0.0,0.355
2022-03-23,0.6824374535546198,,54.8,0.0,0.352
2022-03-24,0.6392764857881137,,58.9,0.0,0.359
2022-03-25,0.1771408839779005,,56.4,0.0,0.358
2022-03-26,0.6171209540034072,,55.8,0.0,0.355
2022-03-27,0.4879757621662564,,54.8,0.0,0.361
2022-03-28,0.0925389990823745,,56.2,0.0,0.359
2022-03-29,0.0246647140434715,,52.8,0.0,0.363
2022-03-30,0.168355596499309,,51.4,0.0,0.367
2022-03-31,0.6518726997185538,,46.9,0.0,0.324
2022-04-01,0.0829616413916146,,54.0,0.6,0.365
2022-04-02,0.4863716814159292,,53.4,1.2,0.362
2022-04-03,0.1181879345144651,,52.8,3.5,0.366
2022-04-04,0.0326806212018906,,65.2,13.2,0.361
2022-04-05,0.0104692952757956,,61.2,9.4,0.367
2022-04-06,0.6871508379888268,,61.8,6.0,0.37
2022-04-07,0.2728091912592926,0.6809000000000001,57.4,3.9,0.37
2022-04-08,0.4112709832134292,,52.2,0.0,0.367
2022-04-09,0.3070144518857948,,55.6,0.7,0.367
2022-04-10,0.0047421025753264,,54.7,0.0,0.369
2022-04-11,0.056940597106802,,52.5,0.0,0.364
2022-04-12,0.0005074424898511,,62.3,5.3,0.36
2022-04-13,0.1691922069044092,,57.4,1.1,0.371
2022-04-14,0.0424896265560165,,74.5,0.0,0.37
2022-04-15,0.0345288753799392,,65.6,0.1,0.374
2022-04-16,0.7165710836100211,,64.6,0.0,0.372
2022-04-17,0.0183570770430221,,60.7,3.3,0.371
2022-04-18,0.6809078771695594,,62.4,0.0,0.377
2022-04-19,0.1674985490423679,,61.1,0.8,0.374
2022-04-20,0.7680297397769517,,63.2,0.0,0.373
2022-04-21,0.7058823529411765,,58.8,0.0,0.371
2022-04-22,0.361025641025641,,53.9,0.0,0.371
2022-04-23,0.7588652482269503,0.7588,44.6,0.0,0.367
2022-04-24,0.7832068311195446,,48.9,0.2,0.369
2022-04-25,0.0311614730878186,,46.6,0.0,0.37
2022-04-26,0.5889582913560346,,46.3,0.0,0.369
2022-04-27,0.7838150289017342,,42.5,0.0,0.368
2022-04-28,0.3152342101561401,,45.9,0.0,0.371
2022-04-29,0.6924671734623359,,46.3,0.0,0.369
2022-04-30,0.0018210513536481,,48.7,10.1,0.363
2022-05-01,0.1015527396037836,,54.3,4.6,0.378
2022-05-02,0.1560624249699879,,51.5,0.0,0.381
2022-05-03,0.0578005962239152,,52.1,4.0,0.376
2022-05-04,0.2363315696649029,,53.8,1.4,0.383
2022-05-05,0.1711298868681082,,56.0,0.2,0.383
2022-05-06,0.0146327802282433,,56.7,5.9,0.388
2022-05-07,0.0239391278899619,,62.0,0.0,0.386
2022-05-08,0.7587327376116978,,56.4,0.0,0.384
2022-05-09,-0.0118636024676293,0.6699,60.7,11.3,0.384
2022-05-10,0.1372703930476002,,58.1,1.6,0.389
2022-05-11,0.3907229419139156,,55.4,1.8,0.383
2022-05-12,0.1248909989342118,,52.8,4.2,0.382
2022-05-13,0.0320224352703319,,61.8,0.3,0.384
2022-05-14,0.9076187947969206,,53.6,0.0,0.386
2022-05-15,0.3056882996762756,,49.5,0.0,0.384
2022-05-16,0.0491965389369592,,56.8,9.2,0.379
2022-05-17,0.1648737137511693,,58.7,9.6,0.389
2022-05-18,0.3692895339954163,,61.2,4.3,
2022-05-19,0.9013698630136986,,55.0,0.0,0.382
2022-05-20,0.0491078236998627,,53.1,2.5,0.386
2022-05-21,0.6699487987396613,,44.7,0.0,0.388
2022-05-22,0.0875471036718955,,51.7,0.4,
2022-05-23,0.0384391756573422,,46.7,1.3,0.368
2022-05-24,0.0858159181858603,,58.4,0.3,0.386
2022-05-25,0.8534459275401798,0.8913000000000001,59.4,1.6,0.386
2022-05-26,0.6833650391037835,,58.8,2.3,0.381
2022-05-27,0.0713112628576367,,56.2,0.0,0.388
2022-05-28,0.302071973827699,,50.5,0.0,0.386
2022-05-29,0.3525235575061314,,49.9,0.0,0.388
2022-05-30,0.0288221397232534,,54.2,1.2,0.372
2022-05-31,0.0717048018047051,,45.5,2.2,
2022-06-01,0.7310541310541311,,44.5,0.0,0.322
2022-06-02,0.0306903220381737,,43.8,0.0,0.386
2022-06-03,,,50.1,7.3,0.386
2022-06-04,0.891363163371488,,43.6,0.0,0.378
2022-06-05,0.651351799635097,,44.5,0.0,0.389
2022-06-06,0.0457992114043069,,43.8,0.0,0.386
2022-06-07,0.7544117647058823,,44.0,0.5,0.379
2022-06-08,0.1348281016442451,,44.0,10.7,0.387
2022-06-09,0.0475078950981738,,48.8,1.3,0.382
2022-06-10,0.0922929017785611,0.8481000000000001,53.9,3.5,
2022-06-11,0.0275407292474786,,53.5,1.1,0.386
2022-06-12,0.0605012354394634,,50.8,2.1,0.386
2022-06-13,0.013494832466592,,51.2,0.0,
2022-06-14,0.0960146507368971,,47.1,0.0,0.388
2022-06-15,0.5136170212765957,,46.2,0.3,0.386
2022-06-16,0.0482749486788954,,46.8,0.2,0.389
2022-06-17,0.0074980703495423,,46.2,5.6,0.393
2022-06-18,0.1113282985339848,,41.9,0.0,0.388
2022-06-19,0.8502901353965183,,41.5,0.4,0.389
2022-06-20,0.8481800766283525,,44.3,0.0,0.377
2022-06-21,0.0180791573918236,,44.7,0.0,0.386
2022-06-22,0.0845415176049708,,45.4,0.0,0.385
2022-06-23,0.4999387780090608,,46.9,0.0,0.387
2022-06-24,0.1202128670531217,,42.7,1.4,0.383
2022-06-25,0.0346077598414047,,42.9,3.3,
2022-06-26,0.0034838624860316,0.7253000000000001,45.2,25.8,0.382
2022-06-27,0.7084517045454546,,48.5,0.7,0.386
2022-06-28,0.0028662592612622,,52.4,22.8,0.385
2022-06-29,0.8014398124895362,,49.3,5.9,0.384
2022-06-30,0.0815588589795098,,56.2,1.8,0.388
2022-07-01,0.0046408839779005,,49.7,3.5,0.383
2022-07-02,0.6017170013797333,,58.8,3.7,
2022-07-03,0.027698318565548,,54.0,2.4,0.386
2022-07-04,0.7253764332090068,,53.9,0.1,0.387
2022-07-05,0.2576069301570113,,58.2,0.5,0.385
2022-07-06,0.0165034965034965,,58.8,0.5,0.384
2022-07-07,0.1001026694045174,,57.3,0.0,0.384
2022-07-08,0.0255211117049706,,55.6,0.2,0.385
2022-07-09,0.0510032362459546,,54.2,0.0,
2022-07-10,0.0496356386635501,,56.8,0.0,0.385
2022-07-11,0.0914911193721602,,55.0,0.1,0.384
2022-07-12,,0.8296,51.2,0.2,0.372
2022-07-13,0.109696868196282,,42.3,0.0,0.38
2022-07-14,0.065888361911711,,43.7,0.5,0.374
2022-07-15,0.013055148853099,,48.9,1.1,0.38
2022-07-16,0.7857338070511068,,45.6,0.5,0.379
2022-07-17,0.4492888064316636,,49.2,0.0,0.379
2022-07-18,0.8296912937911898,,45.5,0.0,0.375
2022-07-19,0.411846303232071,,47.7,0.0,0.377
2022-07-20,0.1319402985074627,,43.9,0.0,0.381
2022-07-21,0.4047498736735725,,40.7,0.0,0.377
2022-07-22,0.2128181935650601,,38.3,0.3,0.38
2022-07-23,0.0403935501503142,,41.6,3.3,0.375
2022-07-24,0.0522716170004885,,42.0,20.7,0.381
2022-07-25,0.0223355938530454,,42.9,0.9,0.386
2022-07-26,0.0140401980774832,,40.1,0.6,0.383
2022-07-27,0.1305746140651801,,43.3,0.0,0.383
2022-07-28,0.2737180382841973,0.8486,43.55,,
2022-07-29,0.1486362243334354,,43.8,5.6,0.383
2022-07-30,0.1311860068259385,,42.9,3.6,0.385
2022-07-31,0.3454021147068247,,42.2,0.3,
2022-08-01,0.6334078439341597,,41.3,6.1,0.381
2022-08-02,0.0410028728127448,,52.6,2.1,0.382
2022-08-03,0.0380036921509962,,50.1,2.1,0.386
2022-08-04,0.5063149031714848,,46.7,0.8,
2022-08-05,0.7573045538299552,,48.8,0.2,0.384
2022-08-06,0.1144712113446096,,45.8,0.0,0.381
2022-08-07,0.0772731103058902,,51.3,0.0,0.386
2022-08-08,0.3752668746920676,,46.5,0.0,0.382
2022-08-09,0.7358418122480322,,48.5,0.0,0.381
2022-08-10,0.8181129215611974,,44.0,0.0,0.345
2022-08-11,0.8486716259298619,,44.1,0.0,0.342
2022-08-12,0.8269129287598944,,37.5,0.0,
2022-08-13,0.8049556717435781,0.8014,36.3,0.0,0.342
2022-08-14,0.3538083538083538,,40.2,3.7,0.385
2022-08-15,0.1464895942991335,,41.3,1.5,0.389
2022-08-16,0.2060904996783187,,38.9,0.0,0.384
2022-08-17,0.0294593264430851,,40.0,0.8,0.384
2022-08-18,0.0596928185969281,,40.9,0.3,0.388
2022-08-19,0.2211697845133791,,32.1,0.0,0.386
2022-08-20,0.8088012139605463,,31.5,5.6,0.385
2022-08-21,0.0704397039616891,,34.7,0.0,0.385
2022-08-22,0.0250647332988089,,36.9,2.1,0.385
2022-08-23,0.7405738676784444,,41.6,1.0,0.383
2022-08-24,0.4242107463934769,,37.1,0.5,0.383
2022-08-25,0.1448013064779532,,37.2,0.2,0.382
2022-08-26,0.2052893995230869,,33.9,1.4,0.39
2022-08-27,0.8014307392152612,,38.2,0.0,0.384
2022-08-28,0.365708327126471,,38.6,0.0,0.385
2022-08-29,0.3495461950197812,0.8266,34.2,0.0,0.384
2022-08-30,0.0294332602484884,,34.6,0.1,0.384
2022-08-31,0.6344869459623558,,34.8,0.0,0.324
2022-09-01,0.8388400285238887,,37.3,0.0,0.324
2022-09-02,0.0084068286141626,,40.8,0.5,0.384
2022-09-03,0.0027157141093692,,36.8,9.2,0.385
2022-09-04,0.0561133162113783,,44.2,19.3,0.383
2022-09-05,0.8266609880749574,,43.0,8.8,0.381
2022-09-06,0.1232417950435365,,40.7,1.0,0.383
2022-09-07,0.075922484735864,,44.9,8.6,0.38
2022-09-08,0.0551347829627819,,51.2,20.0,0.385
2022-09-09,0.0391752577319587,,55.1,4.7,0.393
2022-09-10,0.6961548803441785,,46.4,0.0,0.385
2022-09-11,-0.001952108276939,,47.0,24.4,0.385
2022-09-12,0.369626654767217,,60.7,0.0,0.386
2022-09-13,0.8943345323741008,,48.7,0.0,0.386
2022-09-14,0.0972388955582232,0.8022,50.9,0.1,0.382
2022-09-15,0.3412537126778177,,47.9,0.4,
2022-09-16,0.7135475536896496,,41.3,0.1,0.381
2022-09-17,0.0178712636406768,,42.9,0.0,0.389
2022-09-18,0.2497612876824444,,40.7,1.8,0.359
2022-09-19,0.1752215495305782,,44.8,0.0,0.383
2022-09-20,0.2619738751814223,,42.0,0.0,0.383
2022-09-21,0.4164611590628853,,44.0,0.0,0.386
2022-09-22,0.0908765332617065,,44.8,6.5,0.388
2022-09-23,0.0618754277891854,,43.9,0.4,0.386
2022-09-24,0.7922830562757358,,46.3,0.0,0.321
2022-09-25,0.2396655282063361,,42.5,1.6,0.38
2022-09-26,0.1611624834874504,,46.6,2.4,0.381
2022-09-27,0.1036984782827773,,42.5,5.0,0.371
2022-09-28,0.8022260273972602,,47.3,0.0,0.375
2022-09-29,0.3122597180692012,,45.8,0.2,0.378
2022-09-30,0.0257179597085297,0.7368,52.4,28.6,
2022-10-01,0.8804810360777058,,41.0,1.8,0.377
2022-10-02,0.0188187797095786,,41.8,0.0,0.38
2022-10-03,0.0234952262349522,,49.1,0.1,0.382
2022-10-04,0.0085894796620998,,49.1,16.9,0.382
2022-10-05,0.0505421184320266,,54.5,4.3,0.378
2022-10-06,0.0272922944468359,,62.2,2.3,0.38
2022-10-07,0.7368109069353883,,62.7,11.5,0.377
2022-10-08,0.4179693206720233,,60.9,0.0,
2022-10-09,0.0141637915380424,,57.7,15.5,0.373
2022-10-10,0.7616844791832829,,59.7,0.1,
2022-10-23,,,60.3,2.6,0.373
2022-10-24,0.0513157894736842,,55.0,0.2,0.369
2022-10-25,0.238509153167391,,58.5,9.8,
2022-10-26,0.1686446886446886,,61.6,3.6,0.37
2022-10-27,0.0073878217590792,,60.0,1.8,0.371
2022-10-28,0.609375,,62.8,4.8,
2022-10-29,0.0162590131485932,,58.0,8.2,
2022-10-30,0.3518843120070113,,60.1,0.0,0.367
2022-10-31,0.0098356048897007,,65.2,6.2,0.367
2022-11-01,0.2769196328632192,0.7095,60.0,2.4,0.37
2022-11-02,-0.0158185162477008,,66.7,18.5,
2022-11-03,0.7095466273497972,,69.5,0.0,0.365
2022-11-04,0.0502320783909231,,70.1,0.3,0.367
2022-11-05,0.1213451125676831,,55.7,4.6,0.365
2022-11-06,0.3985945415917634,,62.2,2.5,0.368
2022-11-07,-0.0114827758362456,,71.6,10.5,0.373
2022-11-08,0.2404412875925646,,64.3,2.0,0.367
2022-11-09,0.3459897610921502,,63.3,1.0,0.368
2022-11-10,0.0903582249153448,,68.0,0.1,0.372
2022-11-11,-0.010812637269809,,62.8,1.8,
2022-11-12,-0.0061767500791891,,58.2,2.9,
2022-11-13,0.1111354909489851,,60.7,0.1,0.376
2022-11-14,0.0080921861850197,,63.8,14.2,0.374
2022-11-15,0.2249933903234335,,60.4,9.7,0.326
2022-11-16,0.6333608587943848,,63.0,2.9,
2022-11-17,0.3907692307692307,0.6854,56.6,0.0,
2022-11-18,0.1857962697274031,,61.2,1.5,0.369
2022-11-19,0.1260264789676554,,61.0,5.5,0.371
2022-11-20,0.0518975459299986,,56.9,0.2,0.374
2022-11-21,-0.0064997592681752,,62.2,26.1,
2022-11-22,0.0352989747471272,,61.5,0.0,0.375
2022-11-23,0.4777983348751156,,57.8,13.0,0.371
2022-11-24,0.1972720890582689,,56.6,3.4,
2022-11-25,0.1936826379255148,,65.5,0.0,0.368
2022-11-26,-0.0341296928327645,,61.0,5.2,0.373
2022-11-27,0.5480478506638622,,56.0,0.0,0.357
2022-11-28,0.6854032437236169,,57.8,0.0,0.323
2022-11-29,0.1432919869111939,,61.9,0.0,0.346
2022-11-30,0.023424669375054,,67.6,3.4,
2022-12-01,-0.0062647356012125,,79.3,0.5,
2022-12-02,0.1257606490872211,,71.1,0.0,
2022-12-03,-0.0025162028211971,0.1146,56.8,0.6,
2022-12-04,0.3329807861801516,,66.6,0.0,
2022-12-05,0.1133449320188156,,72.7,0.5,0.374
2022-12-06,0.1609572970436414,,66.9,0.3,0.374
2022-12-07,0.2348886532343584,,71.4,1.9,
2022-12-08,0.1038982221497308,,72.3,0.9,0.353
2022-12-09,0.1549206349206349,,63.4,0.6,0.343
2022-12-10,0.114686040477426,,63.4,5.4,0.333
2022-12-11,-0.0157215047725996,,63.4,13.8,0.333
2022-12-12,0.0298149417409184,,63.4,0.5,0.338
2022-12-13,0.088503743205825,,63.4,1.0,
2022-12-14,0.1053294922578322,,63.4,0.0,0.333
2022-12-15,-0.005308438586857,,63.4,0.0,0.334
2022-12-16,0.0669212218649517,,63.4,0.1,0.335
2022-12-17,-0.0047438330170777,,63.4,0.0,0.33
2022-12-18,-0.0188920324906452,,78.9,3.3,
2022-12-19,-0.0299605781865965,0.5493,68.6,2.6,
2022-12-20,0.1360169491525423,,68.4,0.0,0.37
2022-12-21,0.0210420841683366,,75.2,0.5,
2022-12-22,0.1058229194363201,,59.7,0.0,
2022-12-23,-0.0094289272371464,,51.7,17.2,0.366
2022-12-24,0.2989395925175742,,68.0,0.2,
2022-12-25,0.0306845836419426,,65.7,14.7,0.369
2022-12-26,0.078292746792354,,63.8,0.0,0.374
2022-12-27,0.0201169590643274,,65.2,6.1,0.365
2022-12-28,-0.0103193622536313,,64.9,11.9,0.361
2022-12-29,0.244840145690004,,71.6,4.8,0.373
2022-12-30,0.1345609065155807,,73.6,20.3,0.37
